gene	degree_all	degree_in	degree_out	clustering_coefficient	degree_centrality_all	degree_centrality_in	degree_centrality_out	betweenness_centrality	closeness_centrality	eigenvector_centrality	page_rank	assortative_coefficient	average_path_length	community_random_walk	module	connectivity	participation	role	cell_type
Nvec_vc1.1_XM_001639817.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639819.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.070558247221158	0.00083200507472396	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001638603.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0541493525185631	0.000831317163444109	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032363349.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0295360104646708	0.000830285296524331	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048724801.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0295360104646708	0.000830285296524331	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001638647.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_v1g196131	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0330492737771844	0.000836262818504186	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032367616.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0508675735780441	0.000831179581188138	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032375719.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001627799.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.117077651142049	0.000835204646997232	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001634398.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0760244623109734	0.000839036176307111	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001629860.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133734	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629857.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0328177894051898	0.000830422878780302	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048724767.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.11891004019685	0.000835697911688447	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001629490.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.118910040196851	0.000835697911688447	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048726215.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629697.3	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0543936332688841	0.000840259630103848	-0.254662342054629	0.52124246395806	11	5	-0.150829841041569	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_001631897.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.040236956272307	0.00083850755996675	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_v1g208496	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0328177894051898	0.000830422878780302	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032375124.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0239840927232333	0.000838312042924554	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001633361.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.100732589634302	0.000834658226905124	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032382625.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0295360104646708	0.000830285296524331	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001633184.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0344586788754493	0.000830491669908287	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726786.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0443040156970062	0.000830904416676198	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032378239.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0585988027522037	0.000840249050849898	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032378234.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032378208.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0615685193856803	0.000839401844630557	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_NVE3356	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0615685193856803	0.000839401844630557	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048726778.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0328177894051898	0.000830422878780302	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726155.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0668709393120166	0.000832752789624328	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001639418.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639519.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0525084630483036	0.000831248372316123	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364575.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639537.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726349.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0307713709663078	0.000831239384808655	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048726325.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0307713709663078	0.000831239384808655	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_v1g199202	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.112814866439027	0.000839535431155032	-0.254662342054629	0.52124246395806	11	3	-0.150726610092294	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001639482.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639580.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364606.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001641943.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0399996000479717	0.000835248756660951	-0.254662342054629	0.52124246395806	11	3	-0.150726610092294	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001633901.3	4	4	0	0.833333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0581606127493528	0.000844555726270349	-0.254662342054629	0.52124246395806	12	5	-0.150829841041569	0.75	Connector	cnidocyte
Nvec_vc1.1_XM_001636538.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0410222367564872	0.000830766834420227	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726200.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0248229647446514	0.000837080575106569	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048726725.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.021622297550914	0.000836041797290106	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032386408.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629396.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0229724525836328	0.000830010132012391	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726524.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0713242455593253	0.000833702968976878	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001631417.3	4	4	0	0.666666666666667	0.00335289186923722	0.00335289186923722	0	0		0.0510097426474344	0.000895609396436847	-0.254662342054629	0.52124246395806	2	5	-0.150829841041569	0.75	Connector	cnidocyte
Nvec_vc1.1_XM_032380282.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0574311314590821	0.000831454745700079	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726933.1	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.097873794650319	0.000840785057936268	-0.254662342054629	0.52124246395806	11	1	-0.104828483672193	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_048726931.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0261837617378078	0.000836115843124627	-0.254662342054629	0.52124246395806	8	0	-0.176723850197818	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032380274.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0229724525836328	0.000830010132012391	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032380107.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0426631262267467	0.000830835625548213	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032380109.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0426631262267467	0.000830835625548213	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032380138.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0278951209944113	0.000830216505396346	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726925.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048727040.1	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0487459156816468	0.000837577632084178	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_001627880.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726623.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0541493525185632	0.000831317163444109	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032383565.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0229724525836328	0.000830010132012391	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629450.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032375400.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.060712910399601	0.000831592327956049	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001624063.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001625158.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0278951209944113	0.000830216505396346	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001637752.3	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0614352002487871	0.000841633131252398	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_032362240.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0973869774989353	0.000834379153461411	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001637721.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0295360104646708	0.000830285296524331	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032362196.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728249.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0545277097402504	0.000834774220255329	-0.254662342054629	0.52124246395806	11	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032377792.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0443040156970062	0.000830904416676198	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032380429.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0268846164049839	0.000847326502045109	-0.254662342054629	0.52124246395806	5	2	-0.160128153805087	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048727515.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001626683.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0557902419888226	0.000831385954572094	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639764.3	4	4	0	0.666666666666667	0.00335289186923722	0.00335289186923722	0	0		0.0703678182115616	0.000850880794577137	-0.254662342054629	0.52124246395806	11	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_048727613.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133734	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639758.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_NVE4291	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001626358.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001637562.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.067276468280639	0.00083186749246799	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048727695.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0754809156319365	0.000832211448107915	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048727299.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0754809156319364	0.000832211448107915	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048727733.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0877907712520426	0.000837663654326765	-0.254662342054629	0.52124246395806	11	3	-0.150726610092294	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048728873.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0229724525836328	0.000830010132012391	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032373921.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032373902.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133733	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001623139.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032384185.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001634700.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032384195.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032384227.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048729417.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0295360104646708	0.000830285296524331	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048729660.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0508675735780442	0.000831179581188138	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728976.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0597103528778144	0.000832938448705496	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
