cell_type,gene,module
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728216.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_v1g61545,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032385636.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032376695.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048733791.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001636392.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032373728.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001630092.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048723704.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048729276.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048726615.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001630019.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731601.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032362787.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048720219.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032370802.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727550.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728573.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032373866.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032363327.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048721898.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048722523.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001631628.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048725343.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032377113.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048720843.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048734763.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048726628.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_NVE2216,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032373913.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048729443.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727409.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001627285.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731640.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001631699.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032380511.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048734614.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727478.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048730435.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001636155.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032373231.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048723235.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032378450.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048724012.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001634267.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001641727.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001625597.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048721289.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032384424.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032380975.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001636482.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032378048.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048722775.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048725349.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001639517.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001634653.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032382233.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001628725.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001634336.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032379868.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032383747.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048730601.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048721059.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032366874.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048725340.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032369459.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032366562.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032363646.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032386270.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001625470.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032381408.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001628678.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001630533.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001637795.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032386678.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048723835.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048726233.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032374843.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001627136.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048726696.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032382650.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032375505.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001625998.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001635277.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001633995.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032384511.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001641717.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728241.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032381269.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728394.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001638660.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032377994.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_v1g242630,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_001631403.3,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032383712.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032377676.2,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_048722697.1,gastro_circular_muscle_1_module_3
gastro_circular_muscle_1,Nvec_vc1.1_XM_032374578.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048724688.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048725832.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048730965.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001639677.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032386256.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727388.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731960.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728019.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032379287.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_NVE26196,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032375922.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001639565.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001624307.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001632093.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032384891.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048725715.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001639869.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001628994.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048733460.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048733998.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048721668.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032386464.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727463.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048725834.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032369933.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032380648.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001622889.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048733427.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032383152.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032364772.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032377563.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001635358.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048732815.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048730352.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001622235.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032375405.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001636783.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001634286.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032383741.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001637445.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001641029.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048729320.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001624429.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032361900.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032383036.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032376757.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032361849.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032384698.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001637239.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_v1g90177,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001633366.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032385202.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_001629968.3,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032381586.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048722130.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048732419.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032363367.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728206.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048719744.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032381530.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032366123.2,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727132.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727133.1,gastro_circular_muscle_1_module_7
gastro_circular_muscle_1,Nvec_vc1.1_XM_032387186.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731952.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048733915.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032362729.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048720932.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048725305.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001641616.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048724297.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048732468.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001629006.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048729268.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032364189.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001632326.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032365291.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032381301.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032381712.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048729484.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001627911.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001625389.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032365154.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048722696.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032363357.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001625950.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048724035.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001626819.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001638484.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731735.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_v1g242448,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001630163.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001631537.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032386878.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001634565.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048724504.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032377986.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032381566.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048721953.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_NVE20592,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032378849.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032387125.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001629558.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048722305.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048726038.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001622352.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001638725.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048721165.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048730141.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_v1g184753,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032373617.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032372061.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048734619.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032377525.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032362639.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032364690.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001623004.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032386927.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048724668.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731715.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727799.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731381.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032385262.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728680.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048734383.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048723575.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731281.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048720032.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_v1g83261,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032371336.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032378207.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032379452.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032363561.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_048733383.1,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001638349.3,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032367272.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_032362138.2,gastro_circular_muscle_1_module_6
gastro_circular_muscle_1,Nvec_vc1.1_XM_001623462.3,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032363425.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048733547.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032370147.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_v1g239468,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048734626.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048733373.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032381555.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032373382.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032380303.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728401.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048734583.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048730827.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_001637041.3,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032384852.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048724182.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032386983.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032379382.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731949.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727671.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_001639224.3,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_001640140.3,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032385068.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728346.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048727719.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048722581.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032381054.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032372762.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048724661.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032384789.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032382024.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032387027.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_NVE15402,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_032378597.2,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_001636198.3,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731564.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048720070.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048721612.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048732578.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048721915.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048729203.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048731595.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_v1g214461,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048732869.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048728495.1,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_v1g209434,gastro_circular_muscle_1_module_9
gastro_circular_muscle_1,Nvec_vc1.1_XM_048729500.1,gastro_circular_muscle_1_module_9
